transaction_id,day_of_week,is_weekend,is_month_start,is_month_end,location_type,account_type,account_balance,monthly_income,age,num_prev_withdrawals,hour_of_day,nearby_shops,withdrawal_amount
TXN000338,6,1,0,1,1,0,49790.29,78009.29,49,4,22,20,4028.93
TXN000339,0,0,0,1,2,2,33870.47,43932.69,65,11,14,47,4822.24
TXN000340,0,0,1,1,2,2,71699.38,104347.28,28,9,19,42,6197.7
TXN000341,2,0,1,1,0,1,54051.78,111730.44,35,2,14,16,3900.9
TXN000342,2,0,1,1,2,2,93321.07,74984.64,19,12,12,2,5859.25
TXN000343,2,0,1,1,0,0,24243.28,42189.1,49,7,17,14,1739.11
TXN000344,3,0,0,1,2,2,31370.14,88013.36,66,13,20,35,3927.9
TXN000345,5,1,1,0,1,2,31951,45536.1,66,9,14,31,3393.4
TXN000346,0,0,1,0,1,2,80696.85,141599.76,37,1,17,8,5834.09
TXN000347,3,0,0,0,2,1,10354.51,98043.79,38,14,18,39,2984.76
TXN000348,2,0,0,1,0,1,45837.09,50870.33,53,10,17,49,2674.49
TXN000349,0,0,0,1,0,2,43044.28,40202.3,55,9,23,21,3329.7
TXN000350,3,0,1,1,0,2,7777.39,110341.26,44,2,14,35,4562.89
TXN000351,5,1,0,0,0,0,41374.3,109091.06,64,11,9,31,2494.97
TXN000352,3,0,1,0,1,1,51581.11,93598.51,28,4,21,4,3401.99
TXN000353,5,1,0,0,0,0,6977.92,96002.14,35,4,20,40,3416.95
TXN000354,2,0,0,0,0,0,51231.28,94541.66,34,4,20,47,2595.48
TXN000355,5,1,1,0,0,2,95944.17,60414.48,51,6,15,3,5600.9
TXN000356,0,0,0,1,0,2,97901.98,141238.02,62,7,8,47,5950.89
TXN000357,2,0,0,0,1,2,53402.14,77098.98,43,7,1,4,3655.96
TXN000358,0,0,0,1,2,0,51752.14,12845.91,23,10,12,6,2735.64
TXN000359,4,0,0,1,2,0,28908.06,58770.59,60,2,0,10,2342.6
TXN000360,1,0,0,1,0,0,99712.99,28239.56,47,7,21,38,3059.27
TXN000361,5,1,1,0,0,2,27785.8,60873.73,69,9,23,5,2953.72
TXN000362,1,0,1,0,2,2,45563.68,95156.75,56,12,7,28,5034.08
TXN000363,1,0,0,1,1,2,791.94,13173.03,67,1,5,16,4354.94
TXN000364,5,1,1,0,1,0,35248.61,131828.07,49,3,18,27,3833.95
TXN000365,2,0,1,0,1,0,7608.31,95443.28,34,1,18,37,2434.03
TXN000366,4,0,1,1,1,1,74510.56,51352.06,30,4,1,18,3565.03
TXN000367,0,0,0,1,1,2,56320.94,53568.72,63,2,17,48,5672.98
TXN000368,3,0,0,1,1,0,57431.1,75193.54,58,9,17,43,3215.14
TXN000369,0,0,0,1,1,1,29007.87,44732.85,30,9,22,11,2822.61
TXN000370,3,0,1,1,1,0,81582.18,10607.87,23,10,14,44,3626.51
TXN000371,0,0,1,0,1,0,825.46,13718.04,39,2,15,37,1809.22
TXN000372,5,1,0,1,0,2,33693.32,60083.69,50,4,12,18,4690.5
TXN000373,4,0,0,0,1,1,66120,27391.03,50,3,22,32,3338.26
TXN000374,3,0,1,0,0,0,90838.29,13130.91,21,5,23,44,2139.54
TXN000375,6,1,1,1,2,1,23844.29,130297.7,31,4,4,4,4836.87
TXN000376,2,0,0,1,0,1,54339.46,48379.22,67,9,17,0,2445.5
TXN000377,0,0,1,0,2,2,54030.15,80437.16,65,12,23,34,3021.34
TXN000378,0,0,1,1,0,1,87480.35,35117.27,52,4,4,34,3925.55
TXN000379,3,0,1,0,2,2,5526.43,16541.5,44,2,15,46,3594.68
TXN000380,2,0,1,1,0,2,42735.32,114281.28,23,3,5,46,4488.31
TXN000381,2,0,1,1,0,2,18655.33,27493.96,18,13,6,30,2256.89
TXN000382,5,1,1,0,2,1,2642.49,13600.37,60,11,0,35,1541.44
TXN000383,6,1,1,0,1,0,15129.58,92212.25,45,12,7,39,2334.85
TXN000384,5,1,0,1,1,2,97658.83,11885.46,46,2,6,34,6862.3
TXN000385,5,1,0,1,1,0,21877.43,71080.03,49,2,22,39,3515.84
TXN000386,5,1,1,1,1,1,93535.56,50437.05,45,14,6,11,4758.14
TXN000387,5,1,1,0,1,0,20922.81,54718.52,44,9,6,17,2919.86
TXN000388,5,1,1,1,0,0,93163.88,10545.87,27,8,0,27,3276.13
TXN000389,4,0,0,1,1,2,65634.78,145008.45,35,9,11,12,5501.84
TXN000390,2,0,0,1,0,2,11765.25,82374.83,21,5,22,29,3703.26
TXN000391,5,1,1,1,2,2,58400.56,90151.7,55,14,22,39,5272.19
TXN000392,2,0,0,0,1,1,32192.15,103257.15,68,9,10,16,3807.47
TXN000393,2,0,1,0,1,0,38623.74,121653.05,58,1,15,8,2371.05
TXN000394,1,0,1,0,1,1,44297.01,95107.28,59,0,0,38,3753.26
TXN000395,4,0,1,1,1,1,42559.35,116707.73,69,2,5,21,3436.05
TXN000396,5,1,1,1,0,1,66578.83,72822.94,49,2,23,14,4569.47
TXN000397,0,0,1,1,0,1,76952.62,61978.52,22,3,4,28,3995.11
TXN000398,3,0,1,0,0,2,33253.18,125238.75,39,3,11,15,4762.8
TXN000399,6,1,1,0,2,0,92474.21,131143.47,65,12,16,19,4930.4
TXN000400,0,0,0,0,0,2,93877.4,29292.93,39,13,12,24,4109.87
TXN000401,4,0,1,0,1,2,4548.7,85972.43,19,4,4,39,3233.98
TXN000402,3,0,0,1,2,1,1983.42,105709.94,58,12,14,23,4288.88
TXN000403,4,0,1,0,2,2,42794.1,21703.82,60,3,1,15,4503.95
TXN000404,2,0,1,0,1,0,59269.2,140143.55,51,11,1,15,3246.4
TXN000405,3,0,0,1,1,1,28151.52,82815.37,67,1,19,24,3534.94
TXN000406,2,0,0,0,1,2,26311.67,100364.04,19,10,15,45,4268.92
TXN000407,0,0,1,1,1,1,67994.22,34953.98,63,11,11,47,3189
TXN000408,0,0,0,1,0,0,60369.58,47020.86,53,0,3,0,2598.79
TXN000409,3,0,1,1,2,1,17131.11,26940.17,57,9,22,49,2925.43
TXN000410,3,0,1,1,1,2,88507.85,46959.82,25,6,8,49,5911.61
TXN000411,5,1,0,1,0,2,68157.62,78935.55,50,8,11,32,5840.74
TXN000412,4,0,0,0,1,0,36576.34,126708.14,50,8,1,48,2045.29
TXN000413,5,1,0,0,0,0,68520.66,84721.28,21,10,7,6,3428.08
TXN000414,4,0,0,1,1,1,11708.98,44224.9,35,0,13,37,4198.46
TXN000415,5,1,1,0,1,2,47091.48,16246.95,36,8,23,44,4218.76
TXN000416,2,0,0,1,1,0,17313.95,97075.78,27,13,10,27,3028.3
TXN000417,3,0,0,0,0,0,4622.41,68822.39,67,0,7,38,2061.14
TXN000418,0,0,0,0,1,2,34163.46,147809.54,59,0,8,27,5066.11
TXN000419,4,0,0,0,0,0,15498.18,119166.38,58,1,6,31,2580.37
TXN000420,4,0,0,0,0,0,63535.04,123170.79,47,9,20,23,3756.25
TXN000421,0,0,1,0,2,2,67569.76,11712.9,39,10,22,7,3931.3
TXN000422,5,1,1,0,0,0,15294.88,118891.35,56,14,13,43,2385.71
TXN000423,4,0,0,0,0,2,2948.99,37245.86,55,10,6,31,2402.93
TXN000424,6,1,0,1,0,2,79384.65,92011.42,18,5,9,27,6483.15
TXN000425,2,0,1,1,0,1,704.67,72639.02,47,8,6,47,2448.88
TXN000426,3,0,0,1,0,2,34719.35,90024.54,22,4,23,2,4349.81
TXN000427,0,0,1,0,2,0,49711.04,28682.09,68,8,14,6,1961.46
TXN000428,3,0,1,0,1,1,81954.9,73964.84,64,8,17,5,3371.96
TXN000429,6,1,0,1,2,1,83936.58,15172.26,43,13,12,28,4692.41
TXN000430,4,0,1,1,2,0,72631.47,15739.91,63,7,3,44,3565.53
TXN000431,4,0,0,0,1,1,25096.16,102083.34,48,10,11,13,3495.6
TXN000432,6,1,0,1,0,0,72158.6,143237.77,56,11,19,44,4771.78
TXN000433,0,0,1,1,1,1,25030.65,118835.01,58,6,17,39,3800.25
TXN000434,2,0,1,1,0,0,21853.52,75681.81,29,2,6,18,2526.22
TXN000435,1,0,0,1,1,2,54939.23,17821.9,34,9,21,45,4320.77
TXN000436,0,0,1,0,2,2,68046.02,16302.82,35,2,3,24,4886.91
TXN000437,1,0,0,1,0,1,5778.65,32104.92,19,13,23,36,2176.2
TXN000438,6,1,1,1,2,1,6472.25,146613.47,66,3,21,17,4186.69
TXN000439,5,1,1,1,0,2,78524.98,65812.55,41,8,7,3,4732.33
TXN000440,1,0,0,1,1,0,86019.98,128077.02,45,11,19,0,4199.95
TXN000441,2,0,0,0,1,1,60641.87,108719.94,69,13,17,32,2929.64
TXN000442,5,1,0,1,1,2,43168.39,94760.01,56,13,5,27,5403.42
TXN000443,1,0,1,1,1,1,84608.99,142695.66,27,2,8,40,5898.99
TXN000444,6,1,0,1,1,2,73017.29,42257.62,64,12,11,18,5540.8
TXN000445,5,1,0,1,2,2,58169.62,73684.55,50,7,8,32,6393.92
TXN000446,6,1,1,1,2,2,32315.83,131061.22,41,7,14,14,6067.43
TXN000447,1,0,1,0,0,0,20200.51,87246.58,28,5,12,44,1801.65
TXN000448,6,1,0,1,2,1,42157.97,44502.32,25,1,2,22,5059.2
TXN000449,2,0,0,1,0,0,29038.85,39248.3,44,5,2,28,1967.14
TXN000450,1,0,0,0,0,0,34256.23,115403.34,43,3,18,38,2809.77
TXN000451,1,0,0,1,2,2,51805.29,11790.45,29,13,20,13,4423.71
TXN000452,1,0,1,0,2,0,17324.85,137986.89,52,14,20,29,1999.27
TXN000453,0,0,1,1,0,1,80714.58,12578.52,32,6,12,1,3438.23
TXN000454,0,0,0,0,2,1,14980.18,98338.47,38,10,20,12,3704.78
TXN000455,0,0,0,0,2,2,48358.87,94664.71,54,0,23,39,5387.45
TXN000456,2,0,0,1,2,2,74724.15,90977.56,47,2,11,27,6581.2
TXN000457,5,1,1,0,1,1,48759.56,76408.03,22,13,23,30,2791.05
TXN000458,6,1,0,1,1,1,36421.7,129340.25,34,13,23,11,3697.36
TXN000459,4,0,0,0,0,2,47751.68,102306.6,43,7,5,12,4018.05
TXN000460,1,0,1,0,2,0,84942.73,119460.72,51,0,17,2,4774.38
TXN000461,6,1,1,1,0,1,99047.95,26173.05,50,12,8,28,3504.67
TXN000462,1,0,0,0,2,2,63298.76,16985.81,35,9,21,29,4430.75
TXN000463,2,0,0,1,1,2,79447.68,13993.99,42,11,16,11,4234.05
TXN000464,1,0,1,0,2,1,1941.62,30608.84,58,2,11,20,2537.77
TXN000465,0,0,0,0,2,2,88096.26,103381.1,47,2,20,1,6111.3
TXN000466,4,0,0,1,2,1,95427.95,79163.05,54,11,22,49,5363.13
TXN000467,3,0,1,1,1,2,57729.35,115315.32,37,7,16,15,5108.25
TXN000468,1,0,1,0,1,2,75503.58,36842.25,62,13,14,31,3883.78
TXN000469,6,1,1,1,1,0,51518.1,61374.83,19,0,22,27,4178.7
TXN000470,0,0,0,1,0,2,28977.27,134389.66,30,9,20,8,3847.51
TXN000471,3,0,1,0,2,1,85298.67,141000.04,57,4,20,16,5469.95
TXN000472,4,0,1,0,1,1,59885.25,139042.08,59,6,1,49,4333.43
TXN000473,3,0,0,1,0,0,58148.62,124562.71,37,3,3,18,3416.18
TXN000474,0,0,0,0,1,1,66083.65,106353.02,23,14,8,6,3501.7
TXN000475,5,1,1,1,2,2,85672.31,137914.91,28,9,11,35,7794.12
TXN000476,5,1,1,1,0,0,73324.66,109985.42,63,2,1,39,3883.96
TXN000477,3,0,0,1,1,1,21506.86,143551.07,42,9,23,0,3740.97
TXN000478,2,0,0,1,1,2,46948.94,13470.37,59,5,3,41,3678.9
TXN000479,6,1,1,1,0,0,98039.68,139029.89,27,4,11,35,5591.44
TXN000480,6,1,1,1,0,2,55678.79,87803.68,48,1,1,48,5698.05
TXN000481,3,0,0,0,0,1,93855.41,25651.69,60,5,5,38,3081
TXN000482,1,0,1,1,0,1,81430.26,40087.58,21,10,6,0,3104.31
TXN000483,1,0,0,0,0,1,66769.33,129302.3,42,12,17,47,3943.91
TXN000484,6,1,1,1,1,1,35261.84,80856.37,45,12,23,23,2809.52
TXN000485,6,1,0,0,0,0,30779.78,147594.48,41,12,4,9,2820.68
TXN000486,5,1,0,0,0,1,64520.4,26454.36,52,2,21,10,4034.45
TXN000487,2,0,1,0,2,0,43539.84,67750.48,58,8,21,37,2839.22
TXN000488,0,0,1,1,1,0,79975.99,56462.42,22,2,9,21,4229.29
TXN000489,1,0,0,0,2,2,76165.45,82258.96,50,8,17,30,5289.15
TXN000490,6,1,1,0,1,1,31556.98,98681.29,28,5,10,0,4714.68
TXN000491,5,1,1,1,1,2,70421.51,102628.13,25,7,16,40,6992.94
TXN000492,4,0,1,0,1,2,49707.74,10181.42,38,8,10,10,3218.13
TXN000493,5,1,0,0,0,2,32667.56,22454.46,49,14,4,5,2446.04
TXN000494,1,0,1,1,2,2,41590.18,14908.94,22,7,5,44,4938.81
TXN000495,1,0,1,0,1,2,89587.51,131043.88,51,10,13,16,5499.41
TXN000496,5,1,0,0,1,1,36272.01,53860.92,26,13,15,13,4100.54
TXN000497,0,0,1,1,1,2,29096.23,61388.88,55,1,13,31,4804.26
TXN000498,3,0,1,0,2,0,35504.82,73051.97,60,2,0,19,2208.17
TXN000499,1,0,0,0,1,0,21854.53,128902.62,49,7,23,3,1433.15
TXN000500,5,1,0,0,2,1,54691.18,11983.28,27,4,4,38,5458.96
TXN000501,6,1,1,0,2,0,15169.93,26606.56,29,9,4,46,3340.6
TXN000502,5,1,1,1,0,2,81835.66,105922.84,52,3,7,21,5714.15
TXN000503,2,0,0,1,1,0,22945.23,144944.95,56,5,13,28,3899.63
TXN000504,3,0,0,1,1,2,60006.48,99990.1,35,11,7,41,5166.72
TXN000505,4,0,1,1,2,1,12940.04,46557.29,40,11,8,36,3250.86
TXN000506,0,0,1,0,2,0,97856.09,82781.02,29,12,19,12,3449.78
TXN000507,4,0,1,1,0,0,45730.26,146497.27,48,14,2,14,2496.19
TXN000508,3,0,0,1,1,0,82306.05,83930.72,28,5,9,34,4246.8
TXN000509,3,0,1,0,2,1,76980.46,62291.07,51,13,15,24,3549.98
TXN000510,3,0,0,0,1,1,71512.46,63679.58,44,6,10,2,4196.45
TXN000511,4,0,0,0,1,0,82822.8,145384.69,38,4,1,11,3125.89
TXN000512,6,1,0,1,1,1,10496.13,110648.31,27,0,0,13,4679.82
TXN000513,3,0,1,0,2,2,68010.47,106204.2,30,13,9,39,4808.14
TXN000514,5,1,1,0,1,1,26949.81,42487.61,62,14,20,31,3060.01
TXN000515,4,0,1,0,2,0,78694.23,88327.85,64,12,5,49,3433.8
TXN000516,3,0,0,1,0,2,95708.44,59944.33,42,14,7,3,4063.8
TXN000517,5,1,1,1,0,0,90198.21,43628.21,30,7,5,28,4596.06
TXN000518,6,1,0,1,2,0,11937.75,135377.32,58,13,1,30,3576.24
TXN000519,2,0,0,1,1,0,37270.47,63641.81,23,0,7,31,3989.33
TXN000520,6,1,0,1,0,1,36750.11,49590.2,52,3,20,23,4335.82
TXN000521,3,0,0,1,0,0,12668.48,140440.86,45,2,2,10,2505.47
TXN000522,4,0,0,1,2,2,10263.54,37628.5,37,2,21,29,5015.47
TXN000523,1,0,0,0,2,2,38796.57,114370.67,37,5,11,48,5755.46
TXN000524,3,0,1,0,2,2,99211.12,101384.6,58,7,5,18,5136.56
TXN000525,1,0,0,0,2,0,57109.79,138867.82,21,4,18,35,4497.9
TXN000526,5,1,1,1,2,2,62367.27,126486.6,37,5,6,5,6109.66
TXN000527,2,0,0,1,2,2,47366.38,108741.33,22,11,22,1,5067.83
TXN000528,0,0,1,0,2,2,66401.89,54040.03,39,5,22,38,4487.33
TXN000529,6,1,1,0,1,2,95687.88,79379.66,41,11,23,18,5017.64
TXN000530,2,0,1,1,1,1,59075.45,142229.41,61,0,22,45,4263.12
TXN000531,3,0,1,1,1,0,6971.33,13248.37,34,14,12,47,1372.35
TXN000532,1,0,0,1,1,0,49542.61,121206.46,22,14,3,39,3055.07
TXN000533,6,1,0,1,0,2,99278.75,45253.45,43,6,20,17,5875.3
TXN000534,1,0,0,1,1,0,39046.57,35902.37,53,0,13,40,3364.23
TXN000535,4,0,0,1,0,2,59591.18,42511.45,25,11,3,35,4120.07
TXN000536,1,0,1,1,0,2,11110.36,18365.14,26,13,17,45,2417.63
TXN000537,4,0,1,1,0,2,14547.46,148877.18,34,14,6,49,4480.16
TXN000538,5,1,1,0,2,0,87530.8,131781.68,25,6,12,19,5549.07
TXN000539,6,1,0,1,0,1,30384.29,82947.84,22,12,2,36,4083.5
TXN000540,6,1,1,1,0,0,30892.4,110114.44,27,12,16,0,2963.65
TXN000541,0,0,0,1,0,0,39027.69,87923.35,67,7,0,22,2398.93
TXN000542,3,0,1,0,2,1,96664.63,123621.05,31,3,10,37,5560.3
TXN000543,4,0,1,0,1,0,8896.85,128267.13,44,7,18,19,2153.82
TXN000544,0,0,1,1,1,1,81967.03,42590.66,44,5,6,3,3889.23
TXN000545,1,0,1,0,0,2,34485.01,74364.69,22,5,13,48,4635.8
TXN000546,1,0,1,0,0,1,85022.07,98878.68,32,10,6,37,3183.78
TXN000547,0,0,0,0,1,2,99179.69,146981.72,45,10,23,4,5866.51
TXN000548,6,1,1,1,1,1,35192.41,105576.51,22,8,21,5,3794.9
TXN000549,1,0,0,1,1,2,13370.96,135668.9,39,5,10,25,5358.51
TXN000550,5,1,0,1,1,0,14865.36,128455.69,29,11,18,0,3383.13
TXN000551,5,1,0,1,0,1,75994.72,91488.83,59,10,15,49,5191.73
TXN000552,0,0,0,1,0,0,14919.69,135111.75,25,4,16,14,3171.17
TXN000553,4,0,0,1,0,2,26411.95,62839.04,18,9,13,15,3569.44
TXN000554,4,0,0,1,1,1,20837.64,63099.69,52,9,23,22,2755.17
TXN000555,0,0,0,0,2,1,35890.02,119335.19,33,5,21,40,4209.31
TXN000556,4,0,0,1,1,1,7899.47,28836.11,47,11,14,21,2814.9
TXN000557,6,1,1,1,1,0,85745.88,52815.53,60,7,17,4,3695.88
TXN000558,6,1,1,1,2,2,86084.56,95200.14,58,8,11,42,7057.68
TXN000559,4,0,0,1,2,0,41586.82,68809.18,27,9,12,4,4015.47
TXN000560,5,1,0,1,1,1,61402.71,141701.32,51,12,23,5,4676.77
TXN000561,4,0,0,1,2,2,64374.18,144190.85,69,12,3,1,4655.27
TXN000562,6,1,1,1,2,2,75051.18,80361.38,28,12,9,9,6802.56
TXN000563,2,0,1,1,2,0,52308.66,85468.66,37,9,8,35,4067.66
TXN000564,3,0,0,0,1,0,51278.44,111447.79,60,10,11,45,2896.62
TXN000565,1,0,0,0,1,1,63314.73,74017.09,24,7,3,34,4039.01
TXN000566,2,0,1,1,2,1,70453.32,36613.79,38,7,5,44,3859.94
TXN000567,4,0,1,1,0,1,34995.69,114575.68,28,6,13,22,4271.22
TXN000568,5,1,0,0,2,1,33371.86,113290.02,54,12,3,46,5205.13
TXN000569,0,0,0,1,2,2,27336.98,44297.35,40,0,9,15,5524.35
TXN000570,4,0,0,1,1,1,55110.23,126608.31,61,3,4,36,4457.06
TXN000571,5,1,0,0,0,1,36335.49,95910.89,48,3,6,41,3400.19
TXN000572,3,0,1,1,2,1,54261.17,43082.23,35,11,6,34,4491.65
TXN000573,4,0,1,1,0,0,40895.48,101285.48,41,2,9,47,3426.78
TXN000574,6,1,0,1,1,0,83755.05,42705.33,39,3,21,39,4700.58
TXN000575,0,0,0,0,0,0,7776.46,47132.61,54,11,19,15,1077.85
TXN000576,5,1,0,0,1,1,57434.95,128721.3,64,1,12,4,5019.76
TXN000577,5,1,1,1,2,2,57774.56,140128.82,61,2,14,10,7171.71
TXN000578,5,1,0,0,1,1,38679.87,45963.57,18,2,20,28,4362.72
TXN000579,3,0,0,0,0,0,42391.58,139927.15,67,9,4,47,2605.89
TXN000580,4,0,0,0,0,0,80113.07,43431.84,23,0,15,45,4363.29
TXN000581,3,0,1,1,0,1,28427.03,26417.43,55,6,5,10,1962.15
TXN000582,1,0,0,0,2,2,87204.68,18151.34,46,3,3,45,4938.48
TXN000583,1,0,1,0,0,2,89686.16,43895.85,60,7,5,15,3496.79
TXN000584,4,0,0,0,0,2,65236.62,63934.52,28,8,22,24,3182.92
TXN000585,6,1,0,1,0,0,77399.34,139856.77,33,1,22,49,5801.12
TXN000586,3,0,0,0,1,0,61488.28,43902.12,23,1,15,2,3655.2
TXN000587,0,0,1,0,0,2,52763.28,61165.15,18,1,18,2,3843.17
TXN000588,5,1,0,1,1,1,96684.44,112781.82,65,7,5,0,5336.86
TXN000589,5,1,0,0,0,2,28624.17,52290.37,52,1,10,11,3187.31
TXN000590,4,0,1,0,1,1,15838.02,105811.54,41,5,13,6,2686.4
TXN000591,6,1,1,0,1,0,29104.79,70490.89,55,4,22,42,2744.55
TXN000592,1,0,1,1,2,0,61655.25,37502.29,20,9,14,44,3148.47
TXN000593,1,0,0,1,2,0,18925.75,112768.25,68,8,0,45,4014
TXN000594,5,1,1,0,1,2,90927,13785.44,57,1,3,31,5277.6
TXN000595,4,0,0,0,1,2,41396.93,50926.88,19,0,6,21,4794.98
TXN000596,3,0,1,0,2,0,85071.31,59865.42,68,1,9,11,3745.08
TXN000597,1,0,1,0,1,0,25299.04,74150.56,32,9,0,5,1532.5
TXN000598,3,0,1,0,2,0,31660.25,105181.69,39,4,13,37,3419.67
TXN000599,6,1,0,0,2,2,6392.73,74316.7,63,14,23,38,3531.23
TXN000600,1,0,0,1,0,2,26147.89,93205.38,63,7,5,37,4452.01
TXN000601,1,0,0,0,0,0,49286.22,93409.07,21,7,13,40,3484.01
TXN000602,2,0,0,0,2,2,94640.62,62258.03,41,1,21,20,5716.01
TXN000603,1,0,0,0,2,2,39195.85,140755.98,36,11,18,27,5750.47
TXN000604,0,0,0,1,1,2,64154.52,143819.54,47,12,5,31,5323.48
TXN000605,4,0,0,0,2,2,43057.16,91459.12,39,4,19,26,4778.42
TXN000606,4,0,0,1,2,0,5155.79,20036.72,56,11,19,48,2249.27
TXN000607,3,0,0,0,0,0,50601.5,78757.86,65,14,5,48,1884.96
TXN000608,6,1,1,0,2,2,7058.41,35818.71,57,13,10,14,2932.39
TXN000609,1,0,1,0,1,0,88428.14,77650.03,44,14,21,32,2795.06
TXN000610,0,0,0,0,2,0,75427.18,36387.64,32,12,10,31,4228.29
TXN000611,3,0,0,0,0,0,38175.82,108539.73,69,1,16,45,3328.94
TXN000612,2,0,0,0,0,1,64201.76,21260.08,54,11,19,33,2627.26
TXN000613,3,0,0,1,0,0,11646.8,143462.57,18,6,8,6,3279.72
TXN000614,3,0,1,0,0,0,70404.22,37352.62,29,9,13,12,1687.47
TXN000615,1,0,1,0,2,2,82361.87,102491.89,26,7,5,38,5188.57
TXN000616,2,0,0,0,1,2,82263.69,138374.73,36,4,3,49,5899.27
TXN000617,3,0,1,1,1,1,28785.62,44704.08,35,10,6,5,2571.47
TXN000618,0,0,1,0,1,1,26742.75,140801.57,56,11,9,8,2359.21
TXN000619,0,0,0,1,2,0,52379.07,64414.45,28,0,6,41,4601.49
TXN000620,4,0,0,0,2,0,96793.33,144474.31,28,12,4,3,4530.88
TXN000621,2,0,0,0,2,2,92092.04,145990.94,47,6,3,29,6368.87
TXN000622,2,0,0,1,1,0,36284.03,36331.19,37,14,14,27,2115.89
TXN000623,4,0,1,1,2,0,78093.04,126352.23,69,2,3,20,4552.02
TXN000624,3,0,0,0,2,0,92171.12,37078.94,32,12,14,11,3690.12
TXN000625,2,0,1,1,0,0,26462.18,41701.69,42,1,6,12,1678.96
TXN000626,0,0,0,1,0,0,83114.42,21777.71,66,13,5,49,2216.09
TXN000627,0,0,1,0,1,0,27155.61,31915.17,20,5,3,12,1671.99
TXN000628,1,0,0,0,0,0,34656.57,98510.66,60,1,18,26,2214.55
TXN000629,2,0,0,0,0,0,20282.66,72895.38,43,13,1,27,698.43
TXN000630,3,0,1,1,0,2,50954.44,120732.19,62,9,14,17,5234.72
TXN000631,4,0,1,0,2,1,84409.43,56479.55,45,7,19,36,3655.09
TXN000632,4,0,1,0,0,0,53041.19,145607.44,23,2,22,15,3546.76
TXN000633,3,0,0,1,0,2,12782.28,16982.16,63,1,1,20,2947.13
TXN000634,6,1,1,1,0,0,25551.71,18811.03,49,7,12,9,1849.54
TXN000635,5,1,1,0,2,0,56504.76,108192.49,28,12,13,13,4368.46
TXN000636,1,0,1,1,1,1,58527.15,134255.44,30,12,8,27,4460.26
TXN000637,4,0,1,1,2,2,57902.14,121370.03,34,5,15,28,6548.88
TXN000638,2,0,1,1,2,0,8161.85,78574.39,63,12,21,46,2478.18
TXN000639,1,0,1,0,0,1,75492.74,47749.79,63,3,8,10,3115.88
TXN000640,2,0,1,0,1,1,90988.11,11883.21,53,4,16,29,3576.02
TXN000641,6,1,1,0,0,0,51296.64,81323.2,47,9,21,39,3101.73
TXN000642,0,0,1,1,0,0,72023.51,76589.07,21,14,2,26,2279.55
TXN000643,1,0,0,0,1,2,91444.54,58194.43,31,6,21,48,4535.76
TXN000644,4,0,0,0,1,2,64440.96,90930.19,63,11,4,2,3029.77
TXN000645,1,0,1,1,2,0,67595.41,112034.06,45,11,11,0,3442.85
TXN000646,1,0,0,1,1,0,72279.74,108124.35,24,3,4,31,4958.02
TXN000647,1,0,0,0,2,1,26419.99,46855.4,33,11,13,38,3216.66
TXN000648,5,1,1,1,2,2,58476.45,91942.52,31,13,16,20,5550.15
TXN000649,1,0,1,0,0,0,84296.42,30828.43,54,10,4,1,1370.78
TXN000650,2,0,1,0,0,0,29968.19,27024.26,56,6,12,9,1451.38
TXN000651,0,0,1,0,0,2,89768.46,120019.82,66,5,21,30,4683.9
TXN000652,6,1,1,1,1,0,62228,107124.43,44,4,14,17,4870.61
TXN000653,3,0,1,1,1,1,42605.9,117510.05,47,2,16,6,4137.3
TXN000654,1,0,0,0,2,1,62506.7,31344.72,32,13,9,4,3242.36
TXN000655,4,0,1,0,2,0,40485.06,138046.6,56,0,15,28,4012.24
TXN000656,1,0,0,0,2,2,83884.54,28635.63,59,7,22,3,3886.19
TXN000657,4,0,1,0,1,1,48490.7,131805.18,35,10,15,45,3898.66
TXN000658,2,0,1,1,2,2,90170.73,59333.1,28,13,16,2,4838.03
TXN000659,4,0,0,0,2,2,51225.9,24760.77,39,6,6,12,4388.45
TXN000660,3,0,1,0,1,2,66206.65,50147.65,63,14,10,2,3366.88
TXN000661,0,0,1,1,0,1,99775.57,35402.72,21,5,13,7,4751.42
TXN000662,4,0,0,0,1,1,15123.1,78693.76,20,3,11,49,3938.59
TXN000663,4,0,1,0,2,0,73804.55,142964.35,41,4,8,3,4417.24
TXN000664,0,0,0,0,0,2,14317.79,55901.96,31,13,6,41,2291.09
TXN000665,3,0,1,0,1,1,83967.2,95693.86,69,4,13,34,4342.28
TXN000666,1,0,1,0,0,1,59847.11,134840.92,20,1,15,11,3821.34
TXN000667,4,0,0,1,0,0,93846.88,98210.35,48,5,9,23,3582.33
TXN000668,0,0,1,1,2,1,86662.68,60707.88,52,10,4,37,4464.27
TXN000669,2,0,0,1,1,1,7949.77,148717.48,48,4,18,18,3944.66
TXN000670,0,0,0,1,2,1,14161.6,36237.9,69,0,6,35,4170.18
TXN000671,2,0,0,0,1,0,60316.51,83255.84,29,8,21,34,2659.2
TXN000672,3,0,1,1,1,0,52072.31,121538.77,27,6,23,17,4497.23
TXN000673,1,0,1,1,1,2,17272.23,10090.84,37,13,7,39,2809.38
TXN000674,0,0,0,1,0,1,13371.24,108286.06,35,10,9,33,3257.16
TXN000675,6,1,1,1,0,0,56617.08,47309.85,61,13,21,24,2163.7
TXN000676,6,1,1,1,2,0,5367.69,33761.74,53,13,22,6,2346.1
